R732/U7/ZN,R732U7,INVX0
R732/U143/QN,R732U143,NAND2X0
R732/U141/QN,R732U141,NAND3X0
U3764/INP,U3764,NBUFFX2
R732/U29/INP,R732U29,INVX0
R732/U59/IN3,R732U59,NAND3X0
R732/U59/IN2,R732U59,NAND3X0
R732/U59/IN1,R732U59,NAND3X0
R732/U144/IN2,R732U144,OR2X1
R732/U144/IN1,R732U144,OR2X1
U3766/INP,U3766,NBUFFX2
R732/U138/IN2,R732U138,NAND2X0
R732/U138/IN1,R732U138,NAND2X0
R732/U139/IN3,R732U139,NAND3X0
R732/U139/IN2,R732U139,NAND3X0
R732/U139/IN1,R732U139,NAND3X0
U3764/Z,U3764,NBUFFX2
R732/U29/ZN,R732U29,INVX0
R732/U59/QN,R732U59,NAND3X0
R732/U144/Q,R732U144,OR2X1
U3766/Z,U3766,NBUFFX2
R732/U138/QN,R732U138,NAND2X0
R732/U139/QN,R732U139,NAND3X0
U3696/INP,U3696,INVX0
R732/U135/IN2,R732U135,AND2X1
R732/U135/IN1,R732U135,AND2X1
R732/U140/IN2,R732U140,OR2X1
R732/U140/IN1,R732U140,OR2X1
R732/U58/IN3,R732U58,NAND3X0
R732/U58/IN2,R732U58,NAND3X0
R732/U58/IN1,R732U58,NAND3X0
R732/U6/INP,R732U6,INVX0
R732/U136/IN2,R732U136,NAND2X0
R732/U136/IN1,R732U136,NAND2X0
R732/U134/IN3,R732U134,NAND3X0
R732/U134/IN2,R732U134,NAND3X0
R732/U134/IN1,R732U134,NAND3X0
U3696/ZN,U3696,INVX0
R732/U135/Q,R732U135,AND2X1
R732/U140/Q,R732U140,OR2X1
R732/U58/QN,R732U58,NAND3X0
R732/U6/ZN,R732U6,INVX0
R732/U136/QN,R732U136,NAND2X0
R732/U134/QN,R732U134,NAND3X0
U3769/INP,U3769,NBUFFX2
R732/U28/INP,R732U28,INVX0
R732/U57/IN3,R732U57,NAND3X0
R732/U57/IN2,R732U57,NAND3X0
R732/U57/IN1,R732U57,NAND3X0
R732/U137/IN2,R732U137,OR2X1
R732/U137/IN1,R732U137,OR2X1
U3772/INP,U3772,NBUFFX2
R732/U131/IN2,R732U131,NAND2X0
R732/U131/IN1,R732U131,NAND2X0
R732/U132/IN3,R732U132,NAND3X0
R732/U132/IN2,R732U132,NAND3X0
R732/U132/IN1,R732U132,NAND3X0
U3769/Z,U3769,NBUFFX2
R732/U28/ZN,R732U28,INVX0
R732/U57/QN,R732U57,NAND3X0
R732/U137/Q,R732U137,OR2X1
U3772/Z,U3772,NBUFFX2
R732/U131/QN,R732U131,NAND2X0
R732/U132/QN,R732U132,NAND3X0
R732/U128/IN2,R732U128,AND2X1
R732/U128/IN1,R732U128,AND2X1
R732/U133/IN2,R732U133,OR2X1
R732/U133/IN1,R732U133,OR2X1
R732/U56/IN3,R732U56,NAND3X0
R732/U56/IN2,R732U56,NAND3X0
R732/U56/IN1,R732U56,NAND3X0
U3872/INP,U3872,DELLN1X2
R732/U8/INP,R732U8,INVX0
R732/U129/IN2,R732U129,NAND2X0
R732/U129/IN1,R732U129,NAND2X0
R732/U127/IN3,R732U127,NAND3X0
R732/U127/IN2,R732U127,NAND3X0
R732/U127/IN1,R732U127,NAND3X0
R732/U128/Q,R732U128,AND2X1
R732/U133/Q,R732U133,OR2X1
R732/U56/QN,R732U56,NAND3X0
U3872/Z,U3872,DELLN1X2
R732/U8/ZN,R732U8,INVX0
R732/U129/QN,R732U129,NAND2X0
R732/U127/QN,R732U127,NAND3X0
U3776/INP,U3776,NBUFFX2
R732/U27/INP,R732U27,INVX0
R732/U55/IN3,R732U55,NAND3X0
R732/U55/IN2,R732U55,NAND3X0
R732/U55/IN1,R732U55,NAND3X0
R732/U130/IN2,R732U130,OR2X1
R732/U130/IN1,R732U130,OR2X1
U3780/INP,U3780,NBUFFX2
R732/U124/IN2,R732U124,NAND2X0
R732/U124/IN1,R732U124,NAND2X0
R732/U125/IN3,R732U125,NAND3X0
R732/U125/IN2,R732U125,NAND3X0
R732/U125/IN1,R732U125,NAND3X0
U3776/Z,U3776,NBUFFX2
R732/U27/ZN,R732U27,INVX0
R732/U55/QN,R732U55,NAND3X0
R732/U130/Q,R732U130,OR2X1
U3780/Z,U3780,NBUFFX2
R732/U124/QN,R732U124,NAND2X0
R732/U125/QN,R732U125,NAND3X0
R732/U121/IN2,R732U121,AND2X1
R732/U121/IN1,R732U121,AND2X1
R732/U126/IN2,R732U126,OR2X1
R732/U126/IN1,R732U126,OR2X1
R732/U54/IN3,R732U54,NAND3X0
R732/U54/IN2,R732U54,NAND3X0
R732/U54/IN1,R732U54,NAND3X0
U3870/INP,U3870,DELLN1X2
R732/U9/INP,R732U9,INVX0
R732/U122/IN2,R732U122,NAND2X0
R732/U122/IN1,R732U122,NAND2X0
R732/U120/IN3,R732U120,NAND3X0
R732/U120/IN2,R732U120,NAND3X0
R732/U120/IN1,R732U120,NAND3X0
R732/U121/Q,R732U121,AND2X1
R732/U126/Q,R732U126,OR2X1
R732/U54/QN,R732U54,NAND3X0
U3870/Z,U3870,DELLN1X2
R732/U9/ZN,R732U9,INVX0
R732/U122/QN,R732U122,NAND2X0
R732/U120/QN,R732U120,NAND3X0
U3782/INP,U3782,NBUFFX2
R732/U26/INP,R732U26,INVX0
R732/U53/IN3,R732U53,NAND3X0
R732/U53/IN2,R732U53,NAND3X0
R732/U53/IN1,R732U53,NAND3X0
R732/U123/IN2,R732U123,OR2X1
R732/U123/IN1,R732U123,OR2X1
U3786/INP,U3786,NBUFFX2
R732/U117/IN2,R732U117,NAND2X0
R732/U117/IN1,R732U117,NAND2X0
R732/U118/IN3,R732U118,NAND3X0
R732/U118/IN2,R732U118,NAND3X0
R732/U118/IN1,R732U118,NAND3X0
U3782/Z,U3782,NBUFFX2
R732/U26/ZN,R732U26,INVX0
R732/U53/QN,R732U53,NAND3X0
R732/U123/Q,R732U123,OR2X1
U3786/Z,U3786,NBUFFX2
R732/U117/QN,R732U117,NAND2X0
R732/U118/QN,R732U118,NAND3X0
R732/U114/IN2,R732U114,AND2X1
R732/U114/IN1,R732U114,AND2X1
R732/U119/IN2,R732U119,OR2X1
R732/U119/IN1,R732U119,OR2X1
R732/U52/IN3,R732U52,NAND3X0
R732/U52/IN2,R732U52,NAND3X0
R732/U52/IN1,R732U52,NAND3X0
U3867/INP,U3867,DELLN1X2
R732/U11/INP,R732U11,INVX0
R732/U115/IN2,R732U115,NAND2X0
R732/U115/IN1,R732U115,NAND2X0
R732/U113/IN3,R732U113,NAND3X0
R732/U113/IN2,R732U113,NAND3X0
R732/U113/IN1,R732U113,NAND3X0
R732/U114/Q,R732U114,AND2X1
R732/U119/Q,R732U119,OR2X1
R732/U52/QN,R732U52,NAND3X0
U3867/Z,U3867,DELLN1X2
R732/U11/ZN,R732U11,INVX0
R732/U115/QN,R732U115,NAND2X0
R732/U113/QN,R732U113,NAND3X0
U3789/INP,U3789,NBUFFX2
R732/U25/INP,R732U25,INVX0
R732/U51/IN3,R732U51,NAND3X0
R732/U51/IN2,R732U51,NAND3X0
R732/U51/IN1,R732U51,NAND3X0
R732/U116/IN2,R732U116,OR2X1
R732/U116/IN1,R732U116,OR2X1
U3791/INP,U3791,NBUFFX2
R732/U110/IN2,R732U110,NAND2X0
R732/U110/IN1,R732U110,NAND2X0
R732/U111/IN3,R732U111,NAND3X0
R732/U111/IN2,R732U111,NAND3X0
R732/U111/IN1,R732U111,NAND3X0
U3789/Z,U3789,NBUFFX2
R732/U25/ZN,R732U25,INVX0
R732/U51/QN,R732U51,NAND3X0
R732/U116/Q,R732U116,OR2X1
U3791/Z,U3791,NBUFFX2
R732/U110/QN,R732U110,NAND2X0
R732/U111/QN,R732U111,NAND3X0
R732/U107/IN2,R732U107,AND2X1
R732/U107/IN1,R732U107,AND2X1
R732/U112/IN2,R732U112,OR2X1
R732/U112/IN1,R732U112,OR2X1
R732/U50/IN3,R732U50,NAND3X0
R732/U50/IN2,R732U50,NAND3X0
R732/U50/IN1,R732U50,NAND3X0
R732/U12/INP,R732U12,INVX0
Add_122/U21/IN2,Add_122U21,AND2X1
Add_122/U21/IN1,Add_122U21,AND2X1
Reg3_reg[11]/CLK,Reg3_reg[11],DFFARX1
Reg0_reg[12]/CLK,Reg0_reg[12],DFFARX1
Add_122/U46/IN2,Add_122U46,XOR2X1
Add_122/U46/IN1,Add_122U46,XOR2X1
Add_122/U22/IN2,Add_122U22,AND2X1
Add_122/U22/IN1,Add_122U22,AND2X1
Reg3_reg[12]/CLK,Reg3_reg[12],DFFARX1
R732/U108/IN2,R732U108,NAND2X0
R732/U108/IN1,R732U108,NAND2X0
R732/U106/IN3,R732U106,NAND3X0
R732/U106/IN2,R732U106,NAND3X0
R732/U106/IN1,R732U106,NAND3X0
R732/U107/Q,R732U107,AND2X1
R732/U112/Q,R732U112,OR2X1
R732/U50/QN,R732U50,NAND3X0
R732/U12/ZN,R732U12,INVX0
Add_122/U21/Q,Add_122U21,AND2X1
Reg3_reg[11]/Q,Reg3_reg[11],DFFARX1
Reg0_reg[12]/Q,Reg0_reg[12],DFFARX1
Add_122/U46/Q,Add_122U46,XOR2X1
Add_122/U22/Q,Add_122U22,AND2X1
Reg3_reg[12]/Q,Reg3_reg[12],DFFARX1
R732/U108/QN,R732U108,NAND2X0
R732/U106/QN,R732U106,NAND3X0
U3794/INP,U3794,NBUFFX2
R732/U24/INP,R732U24,INVX0
R732/U49/IN3,R732U49,NAND3X0
R732/U49/IN2,R732U49,NAND3X0
R732/U49/IN1,R732U49,NAND3X0
R732/U109/IN2,R732U109,OR2X1
R732/U109/IN1,R732U109,OR2X1
U3797/INP,U3797,NBUFFX2
Add_122/U4/IN2,Add_122U4,AND2X1
Add_122/U4/IN1,Add_122U4,AND2X1
Reg3_reg[8]/CLK,Reg3_reg[8],DFFARX1
Add_122/U20/IN2,Add_122U20,AND2X1
Add_122/U20/IN1,Add_122U20,AND2X1
Reg3_reg[10]/CLK,Reg3_reg[10],DFFARX1
Reg0_reg[11]/CLK,Reg0_reg[11],DFFARX1
Add_122/U47/IN2,Add_122U47,XOR2X1
Add_122/U47/IN1,Add_122U47,XOR2X1
Reg0_reg[15]/CLK,Reg0_reg[15],DFFARX1
Add_122/U43/IN2,Add_122U43,XOR2X1
Add_122/U43/IN1,Add_122U43,XOR2X1
U453/IN4,U453,AO22X1
U453/IN3,U453,AO22X1
U453/IN2,U453,AO22X1
U453/IN1,U453,AO22X1
Reg1_reg[12]/CLK,Reg1_reg[12],DFFARX1
Reg2_reg[12]/CLK,Reg2_reg[12],DFFARX1
Add_122/U23/IN2,Add_122U23,AND2X1
Add_122/U23/IN1,Add_122U23,AND2X1
Reg3_reg[13]/CLK,Reg3_reg[13],DFFARX1
Add_122/U3/IN2,Add_122U3,AND2X1
Add_122/U3/IN1,Add_122U3,AND2X1
Reg3_reg[7]/CLK,Reg3_reg[7],DFFARX1
Reg3_reg[2]/CLK,Reg3_reg[2],DFFARX1
Reg0_reg[3]/CLK,Reg0_reg[3],DFFARX1
Add_122/U26/INP,Add_122U26,INVX0
Reg3_reg[0]/CLK,Reg3_reg[0],DFFARX1
Reg3_reg[1]/CLK,Reg3_reg[1],DFFARX1
R732/U103/IN2,R732U103,NAND2X0
R732/U103/IN1,R732U103,NAND2X0
R732/U104/IN3,R732U104,NAND3X0
R732/U104/IN2,R732U104,NAND3X0
R732/U104/IN1,R732U104,NAND3X0
U3794/Z,U3794,NBUFFX2
R732/U24/ZN,R732U24,INVX0
R732/U49/QN,R732U49,NAND3X0
R732/U109/Q,R732U109,OR2X1
U3797/Z,U3797,NBUFFX2
Add_122/U4/Q,Add_122U4,AND2X1
Reg3_reg[8]/Q,Reg3_reg[8],DFFARX1
Add_122/U20/Q,Add_122U20,AND2X1
Reg3_reg[10]/Q,Reg3_reg[10],DFFARX1
Reg0_reg[11]/Q,Reg0_reg[11],DFFARX1
Add_122/U47/Q,Add_122U47,XOR2X1
Reg0_reg[15]/Q,Reg0_reg[15],DFFARX1
Add_122/U43/Q,Add_122U43,XOR2X1
U453/Q,U453,AO22X1
Reg1_reg[12]/Q,Reg1_reg[12],DFFARX1
Reg2_reg[12]/Q,Reg2_reg[12],DFFARX1
Add_122/U23/Q,Add_122U23,AND2X1
Reg3_reg[13]/Q,Reg3_reg[13],DFFARX1
Add_122/U3/Q,Add_122U3,AND2X1
Reg3_reg[7]/Q,Reg3_reg[7],DFFARX1
Reg3_reg[2]/Q,Reg3_reg[2],DFFARX1
Reg0_reg[3]/Q,Reg0_reg[3],DFFARX1
Add_122/U26/ZN,Add_122U26,INVX0
Reg3_reg[0]/Q,Reg3_reg[0],DFFARX1
Reg3_reg[1]/Q,Reg3_reg[1],DFFARX1
R732/U103/QN,R732U103,NAND2X0
R732/U104/QN,R732U104,NAND3X0
U3693/INP,U3693,INVX0
R732/U100/IN2,R732U100,AND2X1
R732/U100/IN1,R732U100,AND2X1
R732/U105/IN2,R732U105,OR2X1
R732/U105/IN1,R732U105,OR2X1
R732/U48/IN3,R732U48,NAND3X0
R732/U48/IN2,R732U48,NAND3X0
R732/U48/IN1,R732U48,NAND3X0
U2483/INP,U2483,DELLN1X2
R732/U13/INP,R732U13,INVX0
Add_122/U5/IN2,Add_122U5,AND2X1
Add_122/U5/IN1,Add_122U5,AND2X1
Reg3_reg[14]/CLK,Reg3_reg[14],DFFARX1
Reg0_reg[8]/CLK,Reg0_reg[8],DFFARX1
Add_122/U50/IN2,Add_122U50,XOR2X1
Add_122/U50/IN1,Add_122U50,XOR2X1
Add_122/U19/IN2,Add_122U19,AND2X1
Add_122/U19/IN1,Add_122U19,AND2X1
Reg3_reg[9]/CLK,Reg3_reg[9],DFFARX1
Reg0_reg[10]/CLK,Reg0_reg[10],DFFARX1
Add_122/U48/IN2,Add_122U48,XOR2X1
Add_122/U48/IN1,Add_122U48,XOR2X1
U456/IN4,U456,AO22X1
U456/IN3,U456,AO22X1
U456/IN2,U456,AO22X1
U456/IN1,U456,AO22X1
Reg1_reg[11]/CLK,Reg1_reg[11],DFFARX1
Reg2_reg[11]/CLK,Reg2_reg[11],DFFARX1
Reg0_reg[14]/CLK,Reg0_reg[14],DFFARX1
Add_122/U44/IN2,Add_122U44,XOR2X1
Add_122/U44/IN1,Add_122U44,XOR2X1
U444/IN4,U444,AO22X1
U444/IN3,U444,AO22X1
U444/IN2,U444,AO22X1
U444/IN1,U444,AO22X1
Reg1_reg[15]/CLK,Reg1_reg[15],DFFARX1
Reg2_reg[15]/CLK,Reg2_reg[15],DFFARX1
U452/IN5,U452,AO221X1
U452/IN4,U452,AO221X1
U452/IN3,U452,AO221X1
U452/IN2,U452,AO221X1
U452/IN1,U452,AO221X1
Reg0_reg[13]/CLK,Reg0_reg[13],DFFARX1
Add_122/U45/IN2,Add_122U45,XOR2X1
Add_122/U45/IN1,Add_122U45,XOR2X1
Reg0_reg[7]/CLK,Reg0_reg[7],DFFARX1
Add_122/U51/IN2,Add_122U51,XOR2X1
Add_122/U51/IN1,Add_122U51,XOR2X1
Reg3_reg[3]/CLK,Reg3_reg[3],DFFARX1
Reg3_reg[4]/CLK,Reg3_reg[4],DFFARX1
Reg0_reg[4]/CLK,Reg0_reg[4],DFFARX1
Add_122/U54/IN2,Add_122U54,XOR2X1
Add_122/U54/IN1,Add_122U54,XOR2X1
Reg0_reg[2]/CLK,Reg0_reg[2],DFFARX1
Add_122/U27/INP,Add_122U27,NBUFFX2
U2379/IN2,U2379,AND2X4
U2379/IN1,U2379,AND2X4
U2438/IN4,U2438,AO22X2
U2438/IN3,U2438,AO22X2
U2438/IN2,U2438,AO22X2
U2438/IN1,U2438,AO22X2
Reg1_reg[3]/CLK,Reg1_reg[3],DFFARX1
Reg2_reg[3]/CLK,Reg2_reg[3],DFFARX1
Reg0_reg[0]/CLK,Reg0_reg[0],DFFARX1
Add_122/U29/INP,Add_122U29,NBUFFX2
Reg0_reg[1]/CLK,Reg0_reg[1],DFFARX1
Add_122/U28/INP,Add_122U28,NBUFFX2
R732/U101/IN2,R732U101,NAND2X0
R732/U101/IN1,R732U101,NAND2X0
R732/U99/IN3,R732U99,NAND3X0
R732/U99/IN2,R732U99,NAND3X0
R732/U99/IN1,R732U99,NAND3X0
U3693/ZN,U3693,INVX0
R732/U100/Q,R732U100,AND2X1
R732/U105/Q,R732U105,OR2X1
R732/U48/QN,R732U48,NAND3X0
U2483/Z,U2483,DELLN1X2
R732/U13/ZN,R732U13,INVX0
Add_122/U5/Q,Add_122U5,AND2X1
Reg3_reg[14]/Q,Reg3_reg[14],DFFARX1
Reg0_reg[8]/Q,Reg0_reg[8],DFFARX1
Add_122/U50/Q,Add_122U50,XOR2X1
Add_122/U19/Q,Add_122U19,AND2X1
Reg3_reg[9]/Q,Reg3_reg[9],DFFARX1
Reg0_reg[10]/Q,Reg0_reg[10],DFFARX1
Add_122/U48/Q,Add_122U48,XOR2X1
U456/Q,U456,AO22X1
Reg1_reg[11]/Q,Reg1_reg[11],DFFARX1
Reg2_reg[11]/Q,Reg2_reg[11],DFFARX1
Reg0_reg[14]/Q,Reg0_reg[14],DFFARX1
Add_122/U44/Q,Add_122U44,XOR2X1
U444/Q,U444,AO22X1
Reg1_reg[15]/Q,Reg1_reg[15],DFFARX1
Reg2_reg[15]/Q,Reg2_reg[15],DFFARX1
U452/Q,U452,AO221X1
Datai[13],Datai[13],
Reg0_reg[13]/Q,Reg0_reg[13],DFFARX1
Add_122/U45/Q,Add_122U45,XOR2X1
Reg0_reg[7]/Q,Reg0_reg[7],DFFARX1
Add_122/U51/Q,Add_122U51,XOR2X1
Reg3_reg[3]/Q,Reg3_reg[3],DFFARX1
Reg3_reg[4]/Q,Reg3_reg[4],DFFARX1
Reg0_reg[4]/Q,Reg0_reg[4],DFFARX1
Add_122/U54/Q,Add_122U54,XOR2X1
Reg0_reg[2]/Q,Reg0_reg[2],DFFARX1
Add_122/U27/Z,Add_122U27,NBUFFX2
U2379/Q,U2379,AND2X4
Datai[2],Datai[2],
U2438/Q,U2438,AO22X2
Reg1_reg[3]/Q,Reg1_reg[3],DFFARX1
Reg2_reg[3]/Q,Reg2_reg[3],DFFARX1
Reg0_reg[0]/Q,Reg0_reg[0],DFFARX1
Add_122/U29/Z,Add_122U29,NBUFFX2
Reg0_reg[1]/Q,Reg0_reg[1],DFFARX1
Add_122/U28/Z,Add_122U28,NBUFFX2
R732/U101/QN,R732U101,NAND2X0
R732/U99/QN,R732U99,NAND3X0
U3700/INP,U3700,INVX0
U3664/INP,U3664,INVX0
U3722/INP,U3722,INVX0
U2555/INP,U2555,DELLN1X2
Lt_224/U659/INP,Lt_224U659,INVX0
U3697/INP,U3697,INVX0
U3732/INP,U3732,INVX0
U3671/INP,U3671,INVX0
U2889/INP,U2889,NBUFFX2
U2388/INP,U2388,INVX0
U3800/INP,U3800,NBUFFX2
R732/U23/INP,R732U23,INVX0
R732/U47/IN3,R732U47,NAND3X0
R732/U47/IN2,R732U47,NAND3X0
R732/U47/IN1,R732U47,NAND3X0
R732/U102/IN2,R732U102,OR2X1
R732/U102/IN1,R732U102,OR2X1
U3803/INP,U3803,NBUFFX2
Add_122/U6/IN2,Add_122U6,AND2X1
Add_122/U6/IN1,Add_122U6,AND2X1
Reg3_reg[15]/CLK,Reg3_reg[15],DFFARX1
U2305/IN4,U2305,AO22X1
U2305/IN3,U2305,AO22X1
U2305/IN2,U2305,AO22X1
U2305/IN1,U2305,AO22X1
Reg1_reg[8]/CLK,Reg1_reg[8],DFFARX1
Reg2_reg[8]/CLK,Reg2_reg[8],DFFARX1
Reg0_reg[9]/CLK,Reg0_reg[9],DFFARX1
